Cell_architecture,Substrate_stack_sequence,ETL_stack_sequence,ETL_additives_compounds,ETL_deposition_procedure,Perovskite_composition_none_stoichiometry_components_in_excess,Perovskite_additives_compounds,Perovskite_deposition_procedure,DMF_DMSO,Perovskite_deposition_quenching_media,HTL_stack_sequence,HTL_additives_compounds,Backcontact_stack_sequence,Backcontact_thickness_list,Perovskite_deposition_solvents_IPA,Perovskite_deposition_thermal_annealing,prob
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,PAA,Spin-coating,0.9288937184319848,Diethyl ether,PTAA,Undoped,AgAl,79.88345313866836,0,100.0-4.0,0.9396510470908127
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,GuaI,Spin-coating,0.8422281894313192,Chlorobenzene,PTAA,PolyTPD,Ag,69.7047523480576,0,60; 100-4.0; 10.0,0.9391789245675586
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Pb,Cl; DPE,Spin-coating >> CBD,0.7348243164146621,Chlorobenzene,PTAA,PolyTPD,AgAl,137.00324792826757,0,100.0-105.0,0.9391337653487299
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2,Diiodooctane,Spin-coating >> CBD,0.8357288289682102,Chlorobenzene,PTAA,PolyTPD,AgAl,56.614947605967444,0,105.0-20.0,0.9390776880284032
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbCl2,EtOH; MA,Spin-coating,0.9099714057839374,Chlorobenzene,PTAA,PolyTPD,AgAl,83.99536338630625,0,60-60.0,0.9390555729845426
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,NH4Cl,S-Carbon-nt,Spin-coating,0.7073059236068265,Chlorobenzene,PTAA,NPB,Al,111.10070961010098,0,100.0-5.0,0.9389952136889674
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Pb,Cl; NiO-np,Spin-coating,0.751419398341882,Chlorobenzene,PTAA,PolyTPD,Al,126.40831371853693,0,100.0-4.0,0.9387854933958915
pin,SLG | FTO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,PAA,Spin-coating,0.9000245346684075,Diethyl ether,PTAA,F8BT,AgAl,131.449516574759,0,50.0-45.0,0.9385342545283057
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating | Evaporation,Pb,DMSO,Spin-coating,0.7511634484468972,Diethyl ether,PTAA,NPB,AgAl,407.45358386304133,0,100.0-35.0,0.9384883966055638
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating,PbI2; PbBr2,PU,Spin-coating,0.9098791549798169,Diethyl ether,PTAA,PolyTPD,AgAl,112.97281494205599,0,60; 105-45.0; 70.0,0.9379799217436944
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,PC,Spin-coating,0.882926195314132,Diethyl ether,PTAA,F8BT,AgAl,408.83089036249856,0,100.0-144.0,0.937783948580435
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbCl2,ETI,Spin-coating,0.9604609282627795,Chlorobenzene,PTAA,NPB,AgAl,58.63532433984115,0,100.0-144.0,0.937565123412105
pin,SLG | FTO,C60 | BCP,Undoped,Evaporation,PbCl2,Phenylethylammonium iodide,Spin-coating >> CBD,0.7849877096853051,Diethyl ether,PTAA,TAPC,AgAl,343.06563450381503,0,100.0-30.0,0.9375018671402733
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating | Spin-coating,PbCl2,MA,Spin-coating,0.967127322601297,Diethyl ether,PTAA,TAPC,Ag,82.10878756508869,0,100.0-50.0,0.9374542638598217
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbAc2,Methimazole,Spin-coating,0.7869671261797997,Diethyl ether,PTAA,TAPC,Al,57.70781418488106,0,100.0-95.0,0.9374032206404341
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbAc2,Methimazole,Spin-coating,0.7883971911575354,Diethyl ether,PTAA,F4-TCNQ,Al,64.3927956325509,0,100.0-80.0,0.9372030895676337
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2,PC,Spin-coating,0.8524010341037059,Diethyl ether,PTAA,F8BT,AgAl,334.7148485792593,0,100.0-90.0,0.937142565976733
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating | Spin-coating,PbAc2,SP-3D-COF 2,Spin-coating,0.8193923016616416,Chlorobenzene,PTAA,PolyTPD,AgAl,88.23269999058536,0,100.0-20.0,0.9369052912423991
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,PbS-QDs,Spin-coating,0.7459916239465464,Chlorobenzene,PTAA,NPB,AgAl,283.72782928187377,0,60-30.0,0.9368708303836224
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,PbAc2,H2O,Spin-coating,0.860411637030321,Toluene,PTAA,F4-TCNQ,Ag,86.04063137197714,0,100.0-40.0,0.9367388204246015
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,TMS,Spin-coating,0.9073905279392495,Diethyl ether,PTAA,F4-TCNQ,AgAl,74.61123748933005,0,65.0-3.0,0.9365839721643435
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbCl2,CuSCN,Spin-coating,0.83477994807023,Chlorobenzene,PTAA,TAPC,Ag,94.13146757321637,0,100.0-144.0,0.9364864108004766
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,TDZT,Spin-coating,0.8614189050213019,Chlorobenzene,PTAA,NPB,Cu,126.9100763708499,0,60.0; 80.0-1.0; 2.0,0.9362159563767681
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,4-MSA,Spin-coating,0.9342475777497412,Chlorobenzene,PTAA,NPB,Ag,67.16168945042435,0,60; 105-45.0; 70.0,0.9360179323718538
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Pb,PbC2N2S2,Spin-coating,0.7118150601712959,Chlorobenzene,PTAA,PolyTPD,AgAl,150.30400442034463,0,100.0-55.0,0.9358153400722834
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,Acetate,Spin-coating,0.9020669262237991,Chlorobenzene,PTAA,PolyTPD,AgAl,339.2257022250217,0,60; 100-30.0; 90.0,0.9356577865889177
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2,TDZT,Spin-coating,0.8932216011120314,Chlorobenzene,PTAA,PolyTPD,Ag,268.8820562911467,0,60.0; 100.0-5.0; 10.0,0.9356269518378514
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2,Cl; NiO-np,Spin-coating,0.9543830260572623,Chlorobenzene,PTAA,PolyTPD,AgAl,490.33217714505633,0,105.0-45.0,0.935400204416596
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating | Spin-coating,Stoichiometric,EtOH; MA,Spin-coating,0.810269936090814,Chlorobenzene,PTAA,PolyTPD,AgAl,80.50448287333388,0,60; 100-2.0; 10.0,0.9353319116217558
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,Thiourea,Spin-coating,0.9821603096436023,Toluene,PTAA,PolyTPD,AgAl,461.89843849487596,0,60; 100-0.5; 5.0,0.9350881885889264
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,Caffeine,Spin-coating,0.9266687197257708,Diethyl ether,PTAA,F8BT,AgAl,199.33232328017124,0,65.0-270.0,0.9350492847571636
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbCl2,N-Carbon-QDs,Spin-coating,0.8681392500396479,Diethyl ether,PTAA,PolyTPD,AgAl,475.0647535956993,0,70-30.0,0.9348384011434119
pin,SLG | FTO,PCBM-60 | BCP,DMOPA ,Spin-coating | Spin-coating,PbI2,PPC,Spin-coating,0.9047544941572854,Diethyl ether,PTAA,PolyTPD,AgAl,77.71324627393392,0,100.0-180.0,0.9347349709109356
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2,TDZDT,Spin-coating,0.8601572177093278,Chlorobenzene,PTAA,NPB,AgAl,298.72760566007855,0,60; 100-10.0; 15.0,0.9346517496526371
pin,SLG | FTO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,PbI2,N-Carbon-QDs,Spin-coating,0.9012210789353461,Diethyl ether,PTAA | PFN,Undoped,MoO3 | Al,71.11296776945224,0,60.0; 80-1.0; 5.0,0.9346510676498799
pin,SLG | FTO,PCBM-60 | BCP,,Spin-coating | Spin-coating,PbCl2,TDZT,Spin-coating,0.7192158713032423,Chlorobenzene,PTAA,TAPC,AgAl,202.1700169993661,0,100; 100-10.0; 90.0,0.9346142422057492
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,NH4I,Spin-coating >> CBD,0.8178249458262158,Chlorobenzene,PTAA,NPB,Ag,115.73850818425159,0,100.0-7.0,0.9343398920064793
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating,PbI2,PC,Spin-coating,0.9590919839333512,Diethyl ether,PTAA,PolyTPD,AgAl,137.16973424573618,0,65.0-10.0,0.9343204429485746
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2,H2O; Ti3C2Tx,Spin-coating,0.8164486581455048,Ethyl acetate,PTAA,F8BT,AgAl,224.2407230887841,0,60.0-30.0,0.9342930395756951
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating | Evaporation,Stoichiometric,PC,Spin-coating,0.8400527682102337,Diethyl ether,PTAA,NPB,AgAl,100.13630965610274,0,60; 85-2.0; 25.0,0.9340776977274816
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating,PbCl2,HATNA,Spin-coating,0.8945919564428121,Diethyl ether,PTAA,NPB,AgAl,276.2461628538529,0,100.0-150.0,0.9337757778841157
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Stoichiometric,TMS,Spin-coating,0.9296487273487404,Diethyl ether,PTAA,F4-TCNQ,Al,64.843739486474,0,100.0-50.0,0.933687527523274
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Pb,PbSCN2,Spin-coating,0.696607654852061,Diethyl ether,PTAA,NPB,AgAl,89.38941344553162,0,100.0-20.0,0.9336287464019666
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,SA-1,Spin-coating,0.807772121912757,Chlorobenzene,PTAA,NPB,AgAl,440.39526793642165,0,100.0; 100-10.0; 15.0,0.9335202590766042
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbCl2,Carbon-nt,Spin-coating,0.8405488998908235,Chlorobenzene,PTAA,NPB,Au,75.61438570967002,0,100.0-5.0,0.9331475437057251
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2,PbSCN2,Spin-coating,0.9555571852526563,Diethyl ether,PTAA,TAPC,AgAl,191.99988108199327,1,60; 100-0.5; 5.0,0.9328094316441122
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2,Butanediaminedihydroiodide,Spin-coating,0.8343052785032444,Chlorobenzene,PTAA,NPB,AgAl,52.161083040459616,0,100.0-40.0,0.9325831763426536
pin,SLG | FTO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,PbCl2,Ni,Spin-coating,0.8550133064511283,Chlorobenzene,PTAA,PolyTPD,Ag,84.64868358932388,0,100.0-150.0,0.9325807920591983
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,EtOH; MA,Spin-coating,0.7647995204094473,Chlorobenzene,PTAA,PolyTPD,Ag,165.392097582861,0,100.0-55.0,0.932486351762206
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbAc2,CH2I2,Spin-coating >> CBD,0.7906641418697402,Chlorobenzene,PTAA,PolyTPD,AgAl,101.13900632897585,0,100; 100-10.0; 90.0,0.9321750887838138
pin,SLG | ITO,PCBM-60,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,TFBA,Spin-coating,0.8906838534057269,Diethyl ether,PTAA,F8BT,Al,117.18249695445547,0,100.0-144.0,0.9321129985113709
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating | Evaporation,Stoichiometric,TDZDT,Spin-coating,0.9269456533502842,Chlorobenzene,PTAA,NPB,AgAl,90.61758117483853,0,60; 120-2.0; 15.0,0.931525734948738
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Stoichiometric,4-MSA,Spin-coating,0.9002766411594182,Chlorobenzene,PTAA,TAPC,AgAl,522.8176684089051,0,65; 100-1.0; 60.0,0.9311073546646439
pin,SLG | FTO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,PbAc2,Rb,Drop-infiltration,0.7832000735777002,Chlorobenzene,PTAA,NPB,AgAl,117.2892006629378,0,100; 100-10.0; 60.0,0.9309489468073286
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2,PC,Spin-coating,0.8355644061280783,Diethyl ether,PTAA,NPB,AgAl,50.21623967221609,0,100.0-40.0,0.930469530780602
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,Pb,SP-3D-COF 2,Spin-coating,0.7768857953722467,Chlorobenzene,PTAA,NPB,Al,100.80244203119568,0,100.0-30.0,0.9303794691007163
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating,Pb,Cl; PNVF-NVEE Microgels,Spin-coating,0.7464925434420442,Toluene,PTAA,PolyTPD,AgAl,154.58065410262907,0,100.0-50.0,0.9302356037295771
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,Rhodanina,Spin-coating,0.8537458996193603,Chlorobenzene,PTAA,NPB,AgAl,83.20475060649201,0,100.0-80.0,0.9297465817250644
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,HMTA,Spin-coating,0.8869686609279903,Chlorobenzene,PTAA,F8BT,AgAl,260.19575194244993,0,60; 100-1.0; 5.0,0.929689223464641
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2,Carbon-nt,Spin-coating,0.9562623668032803,Chlorobenzene,PTAA,NPB,MoO3 | Al,98.47455114597372,0,100.0-45.0,0.9296691219868222
pin,SLG | FTO,PCBM-60,Stearic acid; EDA,Spin-coating,PbI2; PbBr2,PVP,Spin-coating,0.9739029043258258,Diethyl ether,PTAA,PolyTPD,AgAl,189.74063865051554,0,60; 100-15.0; 30.0,0.9294644593148123
pin,SLG | ITO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,NH4Cl,Phenylethylammonium iodide,Spin-coating >> CBD,0.721883725948148,Diethyl ether,PTAA,TAPC,AgAl,228.66812795616622,0,75.0-10.0,0.9294499996744116
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbAc2,Cl; ITIC,Spin-coating,0.8492205629793977,Chlorobenzene,PTAA,F4-TCNQ,AgAl,69.29473751665277,0,60; 100-1.0; 2.0,0.9293470544369274
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbAc2,KI,Spin-coating,0.8365594475652676,Diethyl ether,PTAA,F4-TCNQ,AgAl,499.66027523294537,0,80.0-140.0,0.9292248614691073
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2,PC,Spin-coating,0.772768502521106,Diethyl ether,PTAA,F4-TCNQ,AgAl,126.52881425986459,0,110; 115-60.0; 30.0,0.9292199372748454
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2,TiO2-np,Spin-coating,0.9589523069692496,Diethyl ether,PTAA,F4-TCNQ,Al,120.15732907626995,0,65.0; 100.0-2.0; 4.0,0.9289277970511297
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,PbSCN2,Spin-coating,0.8431637667739361,Diethyl ether,PTAA,F8BT,AgAl,416.3622162328,0,50.0-20.0,0.92874465606254
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbCl2,EC,Spin-coating,0.9261263147522008,Diethyl ether,PTAA,PolyTPD,AgAl,348.5089875365133,1,65; 100-1.0; 5.0,0.928689974666888
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,Pb,NH4I,Spin-coating,0.7618266880012835,Chlorobenzene,PTAA,PolyTPD,Ag,138.4004010048461,0,100.0-70.0,0.9284573838504594
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Pb,ETI,Spin-coating >> CBD,0.8144217366746692,Chlorobenzene,PTAA,F8BT,AgAl,82.92228625914122,0,100.0-12.0,0.9284573570555373
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,TDZDT,Spin-coating,0.7161971925096831,Chlorobenzene,PTAA,PolyTPD,Ca | Al,531.9570346614203,0,100.0-50.0,0.928426140156382
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,Butanediaminedihydroiodide,Spin-coating,0.8807129831070437,Chlorobenzene,PTAA,F4-TCNQ,AgAl,90.18983420200465,0,65.0-1.0,0.9284213807361633
pin,SLG | ITO,PCBM-60,Undoped,Spin-coating | Evaporation,NH4Cl,SWCNTs,Spin-coating,0.894551723994204,Diethyl ether,PTAA,TAPC,AgAl,157.36120899870144,0,100.0-9.0,0.928377871982856
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating,Stoichiometric,H2O; Ti3C2Tx,Spin-coating,0.9244838313157981,Ethyl acetate,PolyTPD,Undoped,AgAl,72.87329510746073,0,65.0; 100-3.0; 10.0,0.9280912185383067
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2,PU,Spin-coating,0.4112466095217706,Diethyl ether,PTAA,PolyTPD,AgAl,86.45226515693771,0,60; 110-1.0; 10.0,0.9278578119842664
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,Pb,SP-3D-COF 1,Spin-coating,0.9979287895767979,Chlorobenzene,PTAA,TAPC,Al,114.43236011083664,0,100; 100-10.0; 90.0,0.9274989809694174
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating,PbAc2,MACSN,Spin-coating,0.8910727799303827,Chlorobenzene,PTAA,NPB,AgAl,65.08759658156579,0,100.0-15.0,0.9272397432848766
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,Pb,OTAB,Spin-coating,0.750456169801858,Chlorobenzene,PTAA,NPB,AgAl,233.48707870901117,0,100.0-15.0,0.9271551279227778
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,PU,Spin-coating,0.8686273113317244,Diethyl ether,PTAA,PolyTPD,AgAl,230.07319723059007,0,60; 100-1.0; 2.0,0.9270291050083289
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating | Evaporation,PbI2,Phenylethyl ammonium iodide,Spin-coating,0.9345216849900612,Chlorobenzene,PTAA,TAPC,AgAl,225.0394385855352,0,45.0-100.0,0.9270261542218727
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,Cl; IEICO-4F,Spin-coating,0.8686432257618719,Chlorobenzene,PTAA,F4-TCNQ,AgAl,77.7784905568709,0,100.0-30.0,0.9269963548512822
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbAc2,PMA,Spin-coating,0.8437983591471185,Diethyl ether,PTAA,NPB,AgAl,78.82079516769558,0,100.0-1.5,0.926816298567987
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating,PbCl2,NH4Cl,Spin-coating,0.9211022855246607,N2,PTAA,Undoped,AgAl,120.4305162169751,0,100.0-55.0,0.926596098914993
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating,PbI2; PbBr2,PC,Spin-coating,0.9342444112353739,Diethyl ether,PTAA,F8BT,AgAl,99.0127650725769,0,100.0-30.0,0.9264335047317636
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating,PbCl2,SA-2,Spin-coating,0.9066112417533186,Chlorobenzene,PTAA,PolyTPD,AgAl,107.8959923967671,0,100.0-110.0,0.9263145720058763
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbCl2,PVP,Spin-coating,0.42340774558538435,Diethyl ether,PTAA,PolyTPD,AgAl,101.28452425322052,0,65.0; 100.0-1.0; 2.0,0.9256223539621983
pin,SLG | ITO,SnO2-np,Undoped,Spin-coating,PbAc2,H2O,Spin-coating,0.9557956226995403,Chlorobenzene,PTAA,NPB,AgAl,262.1117089569398,0,100; 120-90.0; 10.0,0.9256074146080122
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbAc2,S-Carbon-nt,Spin-coating,0.8084519863065701,Chlorobenzene,PTAA,PolyTPD,Au,56.72797496868069,0,100.0-25.0,0.9255757730487533
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,Pb,CH2I2,Spin-coating >> CBD,0.8932750634401767,Chlorobenzene,PTAA,F4-TCNQ,Al,63.60282333788271,0,100.0-50.0,0.9251384776731751
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating,PbI2,HMTA,Spin-coating,0.8957865499014036,Chlorobenzene,PTAA,TAPC,AgAl,233.0241883469343,0,60; 80-1.0; 2.0,0.9251118272689651
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbAc2,Cl; DPE,Spin-coating >> CBD,0.8024953508242689,Chlorobenzene,PTAA,F4-TCNQ,Al,74.29991553807008,0,100.0-35.0,0.9248664252515938
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbAc2,FU11,Spin-coating,0.7765180116548835,Chlorobenzene,PTAA,F8BT,Al,67.31539995084415,0,100.0-35.0,0.9248280020115615
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating,PbAc2,DA2PbI4,Spin-coating,0.7808677048456683,Chlorobenzene,PTAA,NPB,AgAl,205.59390486803434,0,100.0-600.0,0.9247842237224049
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating,PbI2,ETI,Spin-coating,0.7850948998198063,Chlorobenzene,PTAA,PolyTPD,AgAl,92.53708692501603,1,100.0-6.0,0.9245982039650312
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating,PbCl2,EtOH,Spin-coating,0.9664348666065019,Diethyl ether,PTAA,PolyTPD,AgAl,443.9085579892393,0,60.0; 85.0-1.0; 25.0,0.9244573888165017
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbI2,Graphene-QDs,Spin-coating,0.9552019955964397,Chlorobenzene,PTAA,F8BT,AgAl,395.77220702091404,0,100.0-9.0,0.9243568335105762
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbAc2,Styrene,Spin-coating,0.8460229938224274,Diethyl ether,PTAA,NPB,Ag,452.52884805555084,0,100.0-75.0,0.9243327816369479
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbAc2,ITIC; PCBM-60,Spin-coating,0.972506400924937,Chlorobenzene,PTAA,F4-TCNQ,Ag,135.21054355287922,0,100.0-75.0,0.9240437274839606
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Pb,NH4I,Spin-coating >> CBD,0.7906959751558379,Chlorobenzene,PTAA,NPB,Ag,154.0642256045832,0,100.0-150.0,0.9237814621387479
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,TDZT,Spin-coating,0.9463204132449691,Chlorobenzene,PTAA,F8BT,AgAl,215.73149600585603,0,60; 100-1.0; 7.0,0.9233964160057542
pin,SLG | FTO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,PbAc2,Ethyl cellulose,Spin-coating,0.8645841181203694,Chlorobenzene,PTAA,F4-TCNQ,AgAl,123.79988716708996,0,150; 100-5.0; 20.0,0.9229371436995998
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Spin-coating,PbAc2,Rb,Spin-coating,0.8744264608822088,Chlorobenzene,PTAA,PolyTPD,Ag,298.77602298693205,0,100.0-4.0,0.9228553983410552
pin,SLG | FTO,PCBM-60 | BCP,PMMA ,Spin-coating | Spin-coating,PbI2; PbBr2,Phenylethyl ammonium iodide,Spin-coating,0.8703463354080837,Chlorobenzene,PTAA,TAPC,AgAl,233.6211796194866,0,60; 100-3.0; 10.0,0.9228012263258891
pin,SLG | ITO,PCBM-60,Undoped,Spin-coating,NH4Cl,Cl; ITIC,Spin-coating,0.7372690123152188,Chlorobenzene,PTAA,PolyTPD,AgAl,67.36730097443387,0,100.0-40.0,0.9226853298121492
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating,PbI2; PbBr2,Hexamethylphosphoramide,Spin-coating,0.887359766982285,Chlorobenzene,PTAA,PolyTPD,AgAl,78.50241810669597,0,65.0; 100-3.0; 10.0,0.9225206836945817
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,Butanediaminedihydroiodide,Spin-coating,0.8866156623911225,Chlorobenzene,PTAA,F8BT,AgAl,72.75782441670759,0,100.0-35.0,0.9223842521367736
pin,SLG | FTO,C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,PbI2; PbBr2,C70,Spin-coating,0.8596525435185748,Chlorobenzene,PTAA,NPB,Ca | Al,67.08465584913547,0,65; 100-1.0; 5.0,0.9222443875901107
pin,SLG | ITO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,PbAc2,2-pyridylthiourea,Spin-coating,0.9069217759097071,Chlorobenzene,PTAA,NPB,Ag,115.76284429126747,0,100.0-4.0,0.9218169146457803
pin,SLG | ITO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,Pb,SA-2,Spin-coating,0.8741416124437047,Chlorobenzene,PTAA,TAPC,Al,217.6851167076107,0,100.0-144.0,0.9216754758109547
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating | Spin-coating,PbCl2,PbS-QDs,Spin-coating,0.9831269951484024,Chlorobenzene,PTAA,PolyTPD,AgAl,442.87252750042524,0,60.0; 85.0-2.0; 25.0,0.921654541373721
pin,SLG | FTO,PCBM-60 | Bphen,Undoped,Spin-coating | Evaporation,PbI2; PbBr2,TiO2-np,Spin-coating,0.9661792592444645,Diethyl ether,PTAA,NPB,Al,296.48446320559634,0,60.0-20.0,0.9214198512610539
pin,SLG | FTO,PCBM-60,Undoped,Spin-coating | Spin-coating,PbAc2,PEAI,Spin-coating,0.886339839781066,Chlorobenzene,PTAA,TAPC,AgAl,162.29051369458017,0,60.0-120.0,0.9213932764933632
